cam,x_new,y_new,date,time,effort,year,new_name,new_name2
L7,-1872993.2160311283,634705.0133389881,2018-09-26,01:44:00,92,2018,Lepus americanus,Lepus americanus
D6,-1888940.9812114846,646096.855460413,2018-09-26,02:08:00,92,2018,Lepus americanus,Lepus americanus
D6,-1888940.9812114846,646096.855460413,2018-09-26,02:09:00,92,2018,Lepus americanus,Lepus americanus
D6,-1888940.9812114846,646096.855460413,2018-09-26,02:10:00,92,2018,Lepus americanus,Lepus americanus
K10,-1880085.1728476242,627354.087311672,2018-09-26,03:00:00,92,2018,Lepus americanus,Lepus americanus
H9,-1884373.8541990854,634109.9212806557,2018-09-26,04:14:00,92,2018,Canis latrans,Canis spp
J4,-1873782.8306169081,645136.7257825921,2018-09-26,04:42:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
B6,-1894767.1948375348,649227.4085230702,2018-09-26,05:00:00,92,2018,Mouse spp,Mouse spp
L7,-1872993.2160311283,634705.0133389881,2018-09-26,05:45:00,92,2018,Lepus americanus,Lepus americanus
K5,-1872647.1620192383,639616.7017645413,2018-09-26,05:46:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
B6,-1894767.1948375348,649227.4085230702,2018-09-26,06:57:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
H4,-1878684.7267273453,647702.3284338174,2018-09-26,07:02:00,92,2018,Canis latrans,Canis spp
I10,-1884265.0367646962,629143.7133626777,2018-09-26,07:25:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I10,-1884265.0367646962,629143.7133626777,2018-09-26,07:26:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J8,-1878930.2975682316,635002.3583214773,2018-09-26,07:40:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J8,-1878930.2975682316,635002.3583214773,2018-09-26,07:41:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,08:06:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K3,-1870375.3709422285,645060.1600689597,2018-09-26,08:30:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K3,-1870375.3709422285,645060.1600689597,2018-09-26,08:35:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
J9,-1880270.5356607728,631791.3151625049,2018-09-26,08:40:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
F7,-1886173.3287685988,642418.3807471065,2018-09-26,08:46:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K5,-1872647.1620192383,639616.7017645413,2018-09-26,09:03:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K3,-1870375.3709422285,645060.1600689597,2018-09-26,09:06:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:11:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:15:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:30:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:31:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:32:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
H4,-1878684.7267273453,647702.3284338174,2018-09-26,09:33:00,92,2018,Canis latrans,Canis spp
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:33:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:34:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:40:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:41:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:42:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:43:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:45:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:46:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:47:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:48:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:49:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:51:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:54:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:55:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:56:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:57:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,09:58:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
F7,-1886173.3287685988,642418.3807471065,2018-09-26,10:07:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
F5,-1884137.0007764185,646631.5284275621,2018-09-26,10:37:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
J4,-1873782.8306169081,645136.7257825921,2018-09-26,11:02:00,92,2018,Canis latrans,Canis spp
F5,-1884137.0007764185,646631.5284275621,2018-09-26,11:04:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
E5,-1886794.1734152203,645844.4901917832,2018-09-26,11:25:00,92,2018,Canis latrans,Canis spp
J10a,-1881829.2802269938,630414.974768461,2018-09-26,11:40:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J5,-1875159.5585964972,642408.1997642863,2018-09-26,13:09:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
B6,-1894767.1948375348,649227.4085230702,2018-09-26,13:24:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K3,-1870375.3709422285,645060.1600689597,2018-09-26,13:45:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K3,-1870375.3709422285,645060.1600689597,2018-09-26,13:46:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,14:48:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-26,15:10:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
H9,-1884373.8541990854,634109.9212806557,2018-09-26,15:35:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
D9,-1893782.4142405048,639367.2249522251,2018-09-26,15:38:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
H9,-1884373.8541990854,634109.9212806557,2018-09-26,15:39:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H9,-1884373.8541990854,634109.9212806557,2018-09-26,15:40:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H9,-1884373.8541990854,634109.9212806557,2018-09-26,15:41:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G4,-1881071.7868926825,646909.9374435359,2018-09-26,16:21:00,92,2018,Canis latrans,Canis spp
F5,-1884137.0007764185,646631.5284275621,2018-09-26,16:53:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
H7,-1882114.8575105234,639471.5309270642,2018-09-26,17:14:00,82,2018,Tamias amoenus,Tamias amoenus
B6,-1894767.1948375348,649227.4085230702,2018-09-26,17:48:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
H11,-1887633.1670188555,628985.0788153348,2018-09-26,19:12:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H11,-1887633.1670188555,628985.0788153348,2018-09-26,19:13:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H11,-1887633.1670188555,628985.0788153348,2018-09-26,19:14:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
L8,-1874783.5080563782,631765.9352517298,2018-09-26,19:21:00,92,2018,Ursus americanus,Ursus americanus
J7,-1877477.6280218037,638269.1979523308,2018-09-26,20:34:00,92,2018,Ursus americanus,Ursus americanus
H7,-1882114.8575105234,639471.5309270642,2018-09-26,20:53:00,82,2018,Lepus americanus,Lepus americanus
B6,-1894767.1948375348,649227.4085230702,2018-09-26,21:58:00,92,2018,Lepus americanus,Lepus americanus
E7,-1888580.1642702243,641555.7355434144,2018-09-26,22:05:00,92,2018,Lepus americanus,Lepus americanus
B6,-1894767.1948375348,649227.4085230702,2018-09-26,22:08:00,92,2018,Lepus americanus,Lepus americanus
J10,-1881759.1968228663,628882.6741286333,2018-09-26,22:23:00,92,2018,Lepus americanus,Lepus americanus
J10,-1881759.1968228663,628882.6741286333,2018-09-26,22:24:00,92,2018,Lepus americanus,Lepus americanus
K10,-1880085.1728476242,627354.087311672,2018-09-26,23:19:00,92,2018,Ursus americanus,Ursus americanus
H5,-1878605.2364234445,644691.7393304269,2018-09-26,08:08:00,92,2018,car truck,car truck
H5,-1878605.2364234445,644691.7393304269,2018-09-26,09:28:00,92,2018,car truck,car truck
F9,-1889399.5552974949,636635.0375103795,2018-09-26,10:38:00,85,2018,car truck,car truck
H5,-1878605.2364234445,644691.7393304269,2018-09-26,10:45:00,92,2018,car truck,car truck
F9,-1889399.5552974949,636635.0375103795,2018-09-26,11:59:00,85,2018,car truck,car truck
F9,-1889399.5552974949,636635.0375103795,2018-09-26,12:32:00,85,2018,car truck,car truck
F9,-1889399.5552974949,636635.0375103795,2018-09-26,12:33:00,85,2018,car truck,car truck
F9,-1889399.5552974949,636635.0375103795,2018-09-26,13:11:00,85,2018,car truck,car truck
C9,-1896888.6567229314,639093.6407205765,2018-09-26,13:44:00,92,2018,car truck,car truck
F9,-1889399.5552974949,636635.0375103795,2018-09-26,15:01:00,85,2018,car truck,car truck
F9,-1889399.5552974949,636635.0375103795,2018-09-26,15:19:00,85,2018,car truck,car truck
F9,-1889399.5552974949,636635.0375103795,2018-09-26,15:20:00,85,2018,car truck,car truck
C9,-1896888.6567229314,639093.6407205765,2018-09-26,16:48:00,92,2018,car truck,car truck
H5,-1878605.2364234445,644691.7393304269,2018-09-26,16:55:00,92,2018,car truck,car truck
K9,-1878172.7829805887,629671.5582863988,2018-09-26,17:08:00,92,2018,car truck,car truck
F9,-1889399.5552974949,636635.0375103795,2018-09-26,17:18:00,85,2018,car truck,car truck
K9,-1878172.7829805887,629671.5582863988,2018-09-26,19:05:00,92,2018,car truck,car truck
E5,-1886794.1734152203,645844.4901917832,2018-09-26,00:23:00,92,2018,Lynx canadensis,Lynx canadensis
K10,-1880085.1728476242,627354.087311672,2018-09-26,04:54:00,92,2018,Lynx canadensis,Lynx canadensis
E6,-1888275.3463901759,644761.3461130343,2018-09-26,17:56:00,92,2018,Lynx canadensis,Lynx canadensis
K3,-1870375.3709422285,645060.1600689597,2018-09-26,21:44:00,92,2018,Lynx canadensis,Lynx canadensis
K3,-1870375.3709422285,645060.1600689597,2018-09-26,21:45:00,92,2018,Lynx canadensis,Lynx canadensis
K3,-1870375.3709422285,645060.1600689597,2018-09-26,21:46:00,92,2018,Lynx canadensis,Lynx canadensis
I7,-1880905.7741071759,636217.6977958153,2018-09-27,10:46:00,92,2018,Equus caballus,Equus caballus
F7,-1886173.3287685988,642418.3807471065,2018-09-27,12:08:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-09-27,12:16:00,92,2018,Mountain biker,Mountain biker
F6,-1885529.9926724087,645388.7828229454,2018-09-27,12:49:00,92,2018,Mountain biker,Mountain biker
F6,-1885529.9926724087,645388.7828229454,2018-09-27,12:50:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-09-27,13:00:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.2820611706,633876.6078679156,2018-09-27,13:16:00,77,2018,Mountain biker,Mountain biker
E4,-1885393.6157591105,648636.1642388859,2018-09-27,14:14:00,92,2018,Mountain biker,Mountain biker
E4,-1885393.6157591105,648636.1642388859,2018-09-27,14:15:00,92,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-09-27,14:30:00,82,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-09-27,14:31:00,82,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-09-27,14:10:00,92,2018,Equus caballus,Equus caballus
H10,-1886142.3693832452,631694.058865531,2018-09-27,13:55:00,92,2018,Equus caballus,Equus caballus
F8,-1888851.6045534015,638355.2956252526,2018-09-27,11:25:00,92,2018,Equus caballus,Equus caballus
G9,-1888376.2820611706,633876.6078679156,2018-09-27,13:07:00,77,2018,Equus caballus,Equus caballus
G9,-1888376.2820611706,633876.6078679156,2018-09-27,14:51:00,77,2018,Equus caballus,Equus caballus
F8,-1888851.6045534015,638355.2956252526,2018-09-27,15:59:00,92,2018,Equus caballus,Equus caballus
I6,-1879235.844290541,639311.3871530485,2018-09-27,10:08:00,92,2018,Hiker hiker,Hiker hiker
I7,-1880905.7741071759,636217.6977958153,2018-09-27,10:46:00,92,2018,Hiker hiker,Hiker hiker
J7,-1877477.6280218037,638269.1979523308,2018-09-27,10:59:00,92,2018,Hiker hiker,Hiker hiker
J7,-1877477.6280218037,638269.1979523308,2018-09-27,11:00:00,92,2018,Hiker hiker,Hiker hiker
F8,-1888851.6045534015,638355.2956252526,2018-09-27,11:54:00,92,2018,Hiker hiker,Hiker hiker
G9,-1888376.2820611706,633876.6078679156,2018-09-27,13:22:00,77,2018,Hiker hiker,Hiker hiker
G9,-1888376.2820611706,633876.6078679156,2018-09-27,13:23:00,77,2018,Hiker hiker,Hiker hiker
F8,-1888851.6045534015,638355.2956252526,2018-09-27,13:42:00,92,2018,Hiker hiker,Hiker hiker
F8,-1888851.6045534015,638355.2956252526,2018-09-27,13:43:00,92,2018,Hiker hiker,Hiker hiker
K6,-1874026.4865417993,636563.6014167812,2018-09-27,14:39:00,92,2018,Hiker hiker,Hiker hiker
K6,-1874026.4865417993,636563.6014167812,2018-09-27,14:40:00,92,2018,Hiker hiker,Hiker hiker
K6,-1874026.4865417993,636563.6014167812,2018-09-27,14:59:00,92,2018,Hiker hiker,Hiker hiker
K6,-1874026.4865417993,636563.6014167812,2018-09-27,15:59:00,92,2018,Hiker hiker,Hiker hiker
G9,-1888376.2820611706,633876.6078679156,2018-09-27,17:32:00,77,2018,Hiker hiker,Hiker hiker
G9,-1888376.2820611706,633876.6078679156,2018-09-27,17:33:00,77,2018,Hiker hiker,Hiker hiker
I10,-1884265.0367646962,629143.7133626777,2018-09-27,18:20:00,92,2018,Hiker hiker,Hiker hiker
F8,-1888851.6045534015,638355.2956252526,2018-09-27,11:54:00,92,2018,Canis familiaris,Canis spp
G9,-1888376.2820611706,633876.6078679156,2018-09-27,13:17:00,77,2018,Canis familiaris,Canis spp
G9,-1888376.2820611706,633876.6078679156,2018-09-27,13:22:00,77,2018,Canis familiaris,Canis spp
G9,-1888376.2820611706,633876.6078679156,2018-09-27,13:23:00,77,2018,Canis familiaris,Canis spp
G9,-1888376.2820611706,633876.6078679156,2018-09-27,14:51:00,77,2018,Canis familiaris,Canis spp
F8,-1888851.6045534015,638355.2956252526,2018-09-27,15:59:00,92,2018,Canis familiaris,Canis spp
J4,-1873782.8306169081,645136.7257825921,2018-09-27,00:46:00,92,2018,Puma concolor,Puma concolor
I4,-1876050.1349080042,645426.7337633547,2018-09-27,02:26:00,60,2018,Odocoileus hemionus,Odocoileus hemionus
L8,-1874783.5080563782,631765.9352517298,2018-09-27,02:43:00,92,2018,Lepus americanus,Lepus americanus
L8,-1874783.5080563782,631765.9352517298,2018-09-27,02:46:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-09-27,02:47:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-09-27,02:52:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-09-27,02:53:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-09-27,02:58:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-09-27,03:01:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-09-27,03:02:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.6567229314,639093.6407205765,2018-09-27,03:03:00,92,2018,Lepus americanus,Lepus americanus
K9,-1878172.7829805887,629671.5582863988,2018-09-27,03:10:00,92,2018,Canis latrans,Canis spp
J10,-1881759.1968228663,628882.6741286333,2018-09-27,03:16:00,92,2018,Lepus americanus,Lepus americanus
J4,-1873782.8306169081,645136.7257825921,2018-09-27,04:15:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H7,-1882114.8575105234,639471.5309270642,2018-09-27,04:45:00,82,2018,Lepus americanus,Lepus americanus
F6,-1885529.9926724087,645388.7828229454,2018-09-27,05:21:00,92,2018,Lepus americanus,Lepus americanus
B6,-1894767.1948375348,649227.4085230702,2018-09-27,05:58:00,92,2018,Lepus americanus,Lepus americanus
B6,-1894767.1948375348,649227.4085230702,2018-09-27,05:59:00,92,2018,Lepus americanus,Lepus americanus
I11,-1885962.2233570162,626594.5185053664,2018-09-27,07:01:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
B6,-1894767.1948375348,649227.4085230702,2018-09-27,07:05:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
F7,-1886173.3287685988,642418.3807471065,2018-09-27,07:58:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G3,-1879874.6094407914,648965.6000886054,2018-09-27,07:59:00,92,2018,Ursus arctos,Ursus arctos
G3,-1879874.6094407914,648965.6000886054,2018-09-27,08:00:00,92,2018,Ursus arctos,Ursus arctos
G3,-1879874.6094407914,648965.6000886054,2018-09-27,08:05:00,92,2018,Ursus arctos,Ursus arctos
J7,-1877477.6280218037,638269.1979523308,2018-09-27,08:15:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G4,-1881071.7868926825,646909.9374435359,2018-09-27,08:16:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I11,-1885962.2233570162,626594.5185053664,2018-09-27,08:20:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-27,08:22:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I11,-1885962.2233570162,626594.5185053664,2018-09-27,08:24:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
F5,-1884137.0007764185,646631.5284275621,2018-09-27,08:34:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
H9,-1884373.8541990854,634109.9212806557,2018-09-27,08:38:00,92,2018,Ursus arctos,Ursus arctos
F7,-1886173.3287685988,642418.3807471065,2018-09-27,08:47:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
F7,-1886173.3287685988,642418.3807471065,2018-09-27,08:48:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
J4,-1873782.8306169081,645136.7257825921,2018-09-27,08:50:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I3,-1875013.9597088022,647529.4259054845,2018-09-27,09:15:00,92,2018,Canis lupus,Canis spp
K10,-1880085.1728476242,627354.087311672,2018-09-27,09:30:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
F7,-1886173.3287685988,642418.3807471065,2018-09-27,11:04:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K10,-1880085.1728476242,627354.087311672,2018-09-27,11:19:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K10,-1880085.1728476242,627354.087311672,2018-09-27,11:20:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
D9,-1893782.4142405048,639367.2249522251,2018-09-27,11:56:00,92,2018,Ursus americanus,Ursus americanus
I11,-1885962.2233570162,626594.5185053664,2018-09-27,12:14:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
F7,-1886173.3287685988,642418.3807471065,2018-09-27,12:28:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
J10,-1881759.1968228663,628882.6741286333,2018-09-27,14:04:00,92,2018,Lepus americanus,Lepus americanus
F7,-1886173.3287685988,642418.3807471065,2018-09-27,14:07:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I4,-1876050.1349080042,645426.7337633547,2018-09-27,14:26:00,60,2018,Odocoileus hemionus,Odocoileus hemionus
K4,-1871738.779842887,642413.4576262542,2018-09-27,14:43:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
B6,-1894767.1948375348,649227.4085230702,2018-09-27,16:44:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K3,-1870375.3709422285,645060.1600689597,2018-09-27,16:47:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
F5,-1884137.0007764185,646631.5284275621,2018-09-27,16:52:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K10,-1880085.1728476242,627354.087311672,2018-09-27,17:12:00,92,2018,Ursus americanus,Ursus americanus
J8,-1878930.2975682316,635002.3583214773,2018-09-27,17:19:00,92,2018,Tamias amoenus,Tamias amoenus
K3,-1870375.3709422285,645060.1600689597,2018-09-27,17:38:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
F7,-1886173.3287685988,642418.3807471065,2018-09-27,18:34:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K10,-1880085.1728476242,627354.087311672,2018-09-27,19:02:00,92,2018,Puma concolor,Puma concolor
G3,-1879874.6094407914,648965.6000886054,2018-09-27,19:09:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G3,-1879874.6094407914,648965.6000886054,2018-09-27,19:10:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H5,-1878605.2364234445,644691.7393304269,2018-09-27,20:35:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H5,-1878605.2364234445,644691.7393304269,2018-09-27,20:36:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
L8,-1874783.5080563782,631765.9352517298,2018-09-27,21:10:00,92,2018,Lepus americanus,Lepus americanus
L8,-1874783.5080563782,631765.9352517298,2018-09-27,21:29:00,92,2018,Lepus americanus,Lepus americanus
K9,-1878172.7829805887,629671.5582863988,2018-09-27,08:38:00,92,2018,car truck,car truck
F9,-1889399.5552974949,636635.0375103795,2018-09-27,10:01:00,85,2018,car truck,car truck
K9,-1878172.7829805887,629671.5582863988,2018-09-27,11:20:00,92,2018,car truck,car truck
K9,-1878172.7829805887,629671.5582863988,2018-09-27,12:20:00,92,2018,car truck,car truck
F9,-1889399.5552974949,636635.0375103795,2018-09-27,12:22:00,85,2018,car truck,car truck
K9,-1878172.7829805887,629671.5582863988,2018-09-27,13:35:00,92,2018,car truck,car truck
K9,-1878172.7829805887,629671.5582863988,2018-09-27,15:25:00,92,2018,car truck,car truck
K9,-1878172.7829805887,629671.5582863988,2018-09-27,17:56:00,92,2018,car truck,car truck
K9,-1878172.7829805887,629671.5582863988,2018-09-27,19:26:00,92,2018,car truck,car truck
G6,-1884460.7982157522,642059.625344387,2018-09-27,03:04:00,92,2018,Lynx canadensis,Lynx canadensis
K3,-1870375.3709422285,645060.1600689597,2018-09-27,07:05:00,92,2018,Lynx canadensis,Lynx canadensis
F6,-1885529.9926724087,645388.7828229454,2018-09-27,17:53:00,92,2018,Lynx canadensis,Lynx canadensis
E8,-1890218.7777810004,638798.9033110474,2018-09-27,18:08:00,92,2018,Lynx canadensis,Lynx canadensis
H10,-1886142.3693832452,631694.058865531,2018-09-28,12:25:00,92,2018,Quad side_by_side,Quad side_by_side
I7,-1880905.7741071759,636217.6977958153,2018-09-28,13:26:00,92,2018,Equus caballus,Equus caballus
H10,-1886142.3693832452,631694.058865531,2018-09-28,16:47:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H10,-1886142.3693832452,631694.058865531,2018-09-28,16:51:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H10,-1886142.3693832452,631694.058865531,2018-09-28,17:10:00,92,2018,Mountain biker,Mountain biker
J7,-1877477.6280218037,638269.1979523308,2018-09-28,10:30:00,92,2018,Mountain biker,Mountain biker
J7,-1877477.6280218037,638269.1979523308,2018-09-28,10:36:00,92,2018,Mountain biker,Mountain biker
I6,-1879235.844290541,639311.3871530485,2018-09-28,11:02:00,92,2018,Mountain biker,Mountain biker
I6,-1879235.844290541,639311.3871530485,2018-09-28,11:27:00,92,2018,Mountain biker,Mountain biker
K6,-1874026.4865417993,636563.6014167812,2018-09-28,12:19:00,92,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-09-28,12:41:00,82,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-09-28,12:42:00,82,2018,Mountain biker,Mountain biker
J7,-1877477.6280218037,638269.1979523308,2018-09-28,13:26:00,92,2018,Mountain biker,Mountain biker
I8,-1882255.4160003357,633528.8728825387,2018-09-28,14:15:00,92,2018,Mountain biker,Mountain biker
I6,-1879235.844290541,639311.3871530485,2018-09-28,14:18:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-09-28,14:22:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-09-28,14:23:00,92,2018,Mountain biker,Mountain biker
I7,-1880905.7741071759,636217.6977958153,2018-09-28,14:27:00,92,2018,Mountain biker,Mountain biker
K8,-1877709.628798668,632099.9749511277,2018-09-28,14:30:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-09-28,14:31:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-09-28,14:57:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-09-28,15:00:00,92,2018,Mountain biker,Mountain biker
J10a,-1881829.2802269938,630414.974768461,2018-09-28,15:02:00,92,2018,Mountain biker,Mountain biker
J10a,-1881829.2802269938,630414.974768461,2018-09-28,15:03:00,92,2018,Mountain biker,Mountain biker
J10a,-1881829.2802269938,630414.974768461,2018-09-28,15:04:00,92,2018,Mountain biker,Mountain biker
J10a,-1881829.2802269938,630414.974768461,2018-09-28,15:05:00,92,2018,Mountain biker,Mountain biker
J9,-1880270.5356607728,631791.3151625049,2018-09-28,15:26:00,92,2018,Mountain biker,Mountain biker
