cam,x_new,y_new,date,time,effort,year,new_name,new_name2
F9,-1889399.555,636635.0375,9/16/2018,23:29:00,85,2018,Odocoileus hemionus,Odocoileus hemionus
I9,-1883305.274,631806.718,7/16/2019,23:29:00,78,2019,Equus caballus,Equus caballus
L7,-1872993.216,634705.0133,7/19/2018,23:28:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
F7,-1886173.329,642418.3807,8/18/2018,23:28:00,92,2018,Canis lupus,Canis spp
K7,-1875739.423,634429.2378,9/3/2018,23:28:00,92,2018,Mouse spp,Mouse spp
H4,-1878684.727,647702.3284,7/20/2019,23:28:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
L6,-1872091.458,637421.9161,9/5/2019,23:28:00,72,2019,Lepus americanus,Lepus americanus
H7,-1882114.858,639471.5309,7/9/2018,23:27:00,82,2018,Canis latrans,Canis spp
L7,-1872993.216,634705.0133,7/19/2018,23:27:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
D6,-1888940.981,646096.8555,7/28/2018,23:27:00,92,2018,Lepus americanus,Lepus americanus
E4,-1885393.616,648636.1642,8/26/2018,23:27:00,92,2018,Canis lupus,Canis spp
C6,-1892782.512,646476.8839,9/1/2018,23:27:00,92,2018,Lepus americanus,Lepus americanus
G6,-1884460.798,642059.6253,9/15/2018,23:27:00,92,2018,Mouse spp,Mouse spp
K10,-1880085.173,627354.0873,9/18/2018,23:27:00,92,2018,Lepus americanus,Lepus americanus
I3,-1875013.96,647529.4259,7/24/2019,23:27:00,66,2019,Canis lupus,Canis spp
I8,-1882255.416,633528.8729,7/30/2019,23:27:00,81,2019,Lepus americanus,Lepus americanus
I9,-1883305.274,631806.718,8/22/2019,23:27:00,78,2019,Equus caballus,Equus caballus
H7,-1882114.858,639471.5309,7/9/2018,23:26:00,82,2018,Canis latrans,Canis spp
D6,-1888940.981,646096.8555,7/16/2018,23:26:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I9,-1883305.274,631806.718,8/22/2019,23:26:00,78,2019,Equus caballus,Equus caballus
F5,-1884137.001,646631.5284,8/25/2019,23:26:00,78,2019,Glaucomys sabrinus,Glaucomys sabrinus
D9,-1893782.414,639367.225,9/6/2019,23:26:00,74,2019,Lepus americanus,Lepus americanus
E6,-1888275.346,644761.3461,7/2/2018,23:25:00,92,2018,Lepus americanus,Lepus americanus
K3,-1870375.371,645060.1601,8/2/2018,23:24:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
F5,-1884137.001,646631.5284,8/4/2018,23:24:00,92,2018,Mouse spp,Mouse spp
I9,-1883305.274,631806.718,8/20/2018,23:24:00,64,2018,Lepus americanus,Lepus americanus
H11,-1887633.167,628985.0788,9/1/2018,23:24:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E6,-1888275.346,644761.3461,8/28/2019,23:24:00,68,2019,Odocoileus hemionus,Odocoileus hemionus
D7,-1890238.697,644822.9866,8/21/2018,23:23:00,92,2018,Lynx canadensis,Lynx canadensis
H8,-1883304.901,636786.9785,7/29/2019,23:23:00,81,2019,Mouse spp,Mouse spp
E8,-1890218.778,638798.9033,8/4/2019,23:23:00,81,2019,Lepus americanus,Lepus americanus
E6,-1888275.346,644761.3461,8/28/2019,23:23:00,68,2019,Odocoileus hemionus,Odocoileus hemionus
E4,-1885393.616,648636.1642,9/1/2018,23:22:00,92,2018,Lynx canadensis,Lynx canadensis
J4,-1873782.831,645136.7258,8/6/2019,23:22:00,75,2019,Lepus americanus,Lepus americanus
C9,-1896888.657,639093.6407,8/10/2019,23:22:00,74,2019,Lepus americanus,Lepus americanus
K6,-1874026.487,636563.6014,8/25/2019,23:22:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
E6,-1888275.346,644761.3461,8/28/2019,23:22:00,68,2019,Odocoileus hemionus,Odocoileus hemionus
D7,-1890238.697,644822.9866,8/10/2018,23:21:00,92,2018,Lepus americanus,Lepus americanus
G6,-1884460.798,642059.6253,9/1/2018,23:21:00,92,2018,Mouse spp,Mouse spp
H8,-1883304.901,636786.9785,7/23/2019,23:21:00,81,2019,Mouse spp,Mouse spp
E6,-1888275.346,644761.3461,8/28/2019,23:21:00,68,2019,Odocoileus hemionus,Odocoileus hemionus
C9,-1896888.657,639093.6407,9/11/2019,23:21:00,74,2019,Lepus americanus,Lepus americanus
H10,-1886137.733,631694.5691,9/23/2019,23:21:00,92,2019,Ursus americanus,Ursus americanus
E7,-1888580.164,641555.7355,8/4/2018,23:20:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G6,-1884460.798,642059.6253,9/8/2018,23:20:00,92,2018,Mouse spp,Mouse spp
I9,-1883305.274,631806.718,9/9/2018,23:20:00,64,2018,Lepus americanus,Lepus americanus
H10,-1886137.733,631694.5691,7/10/2019,23:20:00,92,2019,Odocoileus hemionus,Odocoileus hemionus
I3,-1875013.96,647529.4259,7/14/2019,23:20:00,66,2019,Canis lupus,Canis spp
H8,-1883304.901,636786.9785,8/4/2019,23:20:00,81,2019,Lynx canadensis,Lynx canadensis
K10,-1880085.173,627354.0873,7/7/2018,23:19:00,92,2018,Canis latrans,Canis spp
K9,-1878172.783,629671.5583,7/15/2018,23:19:00,92,2018,Canis latrans,Canis spp
I9,-1883305.274,631806.718,8/7/2018,23:19:00,64,2018,Lepus americanus,Lepus americanus
I4,-1876050.135,645426.7338,8/28/2018,23:19:00,60,2018,Canis latrans,Canis spp
F9,-1889399.555,636635.0375,9/3/2018,23:19:00,85,2018,Odocoileus hemionus,Odocoileus hemionus
I9,-1883305.274,631806.718,9/6/2018,23:19:00,64,2018,Lepus americanus,Lepus americanus
K8,-1877709.629,632099.975,9/6/2018,23:19:00,92,2018,Glaucomys sabrinus,Glaucomys sabrinus
F5,-1884137.001,646631.5284,9/22/2018,23:19:00,92,2018,Lepus americanus,Lepus americanus
K10,-1880085.173,627354.0873,9/26/2018,23:19:00,92,2018,Ursus americanus,Ursus americanus
G6,-1884460.798,642059.6253,7/11/2019,23:19:00,79,2019,Odocoileus hemionus,Odocoileus hemionus
K9,-1878172.783,629671.5583,7/13/2019,23:19:00,72,2019,Odocoileus hemionus,Odocoileus hemionus
D6,-1888940.981,646096.8555,8/8/2019,23:19:00,79,2019,Odocoileus hemionus,Odocoileus hemionus
I9,-1883305.274,631806.718,8/8/2019,23:19:00,78,2019,Lepus americanus,Lepus americanus
I9,-1883305.274,631806.718,8/29/2019,23:19:00,78,2019,Lepus americanus,Lepus americanus
B6,-1894767.195,649227.4085,8/31/2019,23:19:00,80,2019,Odocoileus hemionus,Odocoileus hemionus
K5,-1872647.162,639616.7018,7/1/2018,23:18:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
C9,-1896888.657,639093.6407,7/13/2018,23:18:00,92,2018,Lepus americanus,Lepus americanus
J10a,-1881829.28,630414.9748,7/13/2018,23:18:00,92,2018,Equus caballus,Equus caballus
F5,-1884137.001,646631.5284,7/20/2018,23:18:00,92,2018,Mouse spp,Mouse spp
G4,-1881071.787,646909.9374,9/3/2018,23:18:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G6,-1884460.798,642059.6253,9/5/2018,23:18:00,92,2018,Weasel spp,Weasel spp
I9,-1883305.274,631806.718,9/6/2018,23:18:00,64,2018,Lepus americanus,Lepus americanus
K9,-1878172.783,629671.5583,7/19/2019,23:18:00,72,2019,Canis latrans,Canis spp
K5,-1872647.162,639616.7018,7/1/2018,23:17:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J10a,-1881829.28,630414.9748,7/13/2018,23:17:00,92,2018,Equus caballus,Equus caballus
I8,-1882255.416,633528.8729,7/14/2018,23:17:00,92,2018,Ursus americanus,Ursus americanus
D6,-1888940.981,646096.8555,7/28/2018,23:17:00,92,2018,Lepus americanus,Lepus americanus
K9,-1878172.783,629671.5583,8/18/2018,23:17:00,92,2018,Lepus americanus,Lepus americanus
G4,-1881071.787,646909.9374,9/3/2018,23:17:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.727,647702.3284,9/10/2018,23:17:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I3,-1875013.96,647529.4259,9/24/2018,23:17:00,92,2018,Canis lupus,Canis spp
K7,-1875739.423,634429.2378,7/5/2019,23:17:00,75,2019,Lepus americanus,Lepus americanus
F5,-1884137.001,646631.5284,7/14/2019,23:17:00,78,2019,Odocoileus hemionus,Odocoileus hemionus
I3,-1875013.96,647529.4259,8/31/2019,23:17:00,66,2019,Lepus americanus,Lepus americanus
D5,-1887547.811,650107.4012,7/5/2018,23:16:00,31,2018,Lepus americanus,Lepus americanus
J10a,-1881829.28,630414.9748,7/13/2018,23:16:00,92,2018,Equus caballus,Equus caballus
L7,-1872993.216,634705.0133,8/17/2018,23:16:00,92,2018,Bos taurus,Bos taurus
K9,-1878172.783,629671.5583,8/18/2018,23:16:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I7,-1880905.774,636217.6978,8/21/2018,23:16:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
D6,-1888940.981,646096.8555,9/7/2018,23:16:00,92,2018,Mouse spp,Mouse spp
E8,-1890218.778,638798.9033,7/25/2019,23:16:00,81,2019,Lepus americanus,Lepus americanus
I8,-1882255.416,633528.8729,8/28/2019,23:16:00,81,2019,Canis latrans,Canis spp
I3,-1875013.96,647529.4259,8/31/2019,23:16:00,66,2019,Lepus americanus,Lepus americanus
G6,-1884460.798,642059.6253,7/2/2018,23:15:00,92,2018,Lepus americanus,Lepus americanus
C9,-1896888.657,639093.6407,7/10/2018,23:15:00,92,2018,Lepus americanus,Lepus americanus
J10a,-1881829.28,630414.9748,7/13/2018,23:15:00,92,2018,Equus caballus,Equus caballus
F5,-1884137.001,646631.5284,8/2/2018,23:15:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
B6,-1894767.195,649227.4085,8/16/2018,23:15:00,92,2018,Lepus americanus,Lepus americanus
I7,-1880905.774,636217.6978,8/21/2018,23:15:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
F5,-1884137.001,646631.5284,8/31/2018,23:15:00,92,2018,Lepus americanus,Lepus americanus
G7,-1884006.847,638999.3152,9/19/2018,23:15:00,92,2018,Lepus americanus,Lepus americanus
H8,-1883304.901,636786.9785,7/11/2019,23:15:00,81,2019,Glaucomys sabrinus,Glaucomys sabrinus
G4,-1881071.787,646909.9374,7/14/2019,23:15:00,82,2019,Lepus americanus,Lepus americanus
K8,-1877717.09,632103.4584,8/1/2019,23:15:00,74,2019,Canis latrans,Canis spp
I9,-1883305.274,631806.718,8/30/2019,23:15:00,78,2019,Lepus americanus,Lepus americanus
J10a,-1881829.28,630414.9748,7/13/2018,23:14:00,92,2018,Equus caballus,Equus caballus
H5,-1878605.236,644691.7393,8/5/2019,23:14:00,73,2019,Odocoileus hemionus,Odocoileus hemionus
I9,-1883305.274,631806.718,8/30/2019,23:14:00,78,2019,Lepus americanus,Lepus americanus
I3,-1875013.96,647529.4259,8/31/2019,23:14:00,66,2019,Lepus americanus,Lepus americanus
J10a,-1881829.28,630414.9748,7/13/2018,23:13:00,92,2018,Equus caballus,Equus caballus
H4,-1878684.727,647702.3284,7/16/2018,23:13:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I3,-1875013.96,647529.4259,7/23/2018,23:13:00,92,2018,Canis lupus,Canis spp
I6,-1879235.887,639314.09,8/14/2018,23:13:00,92,2018,Glaucomys sabrinus,Glaucomys sabrinus
F9,-1889399.555,636635.0375,9/8/2018,23:13:00,85,2018,Lynx canadensis,Lynx canadensis
B6,-1894767.195,649227.4085,9/29/2018,23:13:00,92,2018,Lepus americanus,Lepus americanus
K7,-1875739.423,634429.2378,7/27/2019,23:13:00,75,2019,Lepus americanus,Lepus americanus
E7,-1888580.164,641555.7355,8/19/2019,23:13:00,81,2019,Hiker hiker,Hiker hiker
C9,-1896888.657,639093.6407,8/30/2019,23:13:00,74,2019,car truck,car truck
D5,-1887547.811,650107.4012,7/7/2018,23:12:00,31,2018,Lepus americanus,Lepus americanus
J10a,-1881829.28,630414.9748,7/13/2018,23:12:00,92,2018,Equus caballus,Equus caballus
J9,-1880270.536,631791.3152,9/13/2018,23:12:00,92,2018,Mouse spp,Mouse spp
B6,-1894767.195,649227.4085,9/25/2018,23:12:00,92,2018,Lepus americanus,Lepus americanus
J5,-1875159.559,642408.1998,7/10/2019,23:12:00,73,2019,Lepus americanus,Lepus americanus
I5,-1878256.745,642985.9705,7/22/2019,23:12:00,73,2019,Lynx canadensis,Lynx canadensis
I9,-1883305.274,631806.718,8/8/2019,23:12:00,78,2019,Lepus americanus,Lepus americanus
F9,-1889399.555,636635.0375,9/7/2019,23:12:00,74,2019,Hiker hiker,Hiker hiker
J10a,-1881829.28,630414.9748,7/13/2018,23:11:00,92,2018,Equus caballus,Equus caballus
H11,-1887633.167,628985.0788,9/13/2018,23:11:00,92,2018,Lepus americanus,Lepus americanus
G4,-1881071.787,646909.9374,8/12/2019,23:11:00,82,2019,Odocoileus hemionus,Odocoileus hemionus
C6,-1892782.512,646476.8839,8/25/2019,23:11:00,68,2019,Odocoileus hemionus,Odocoileus hemionus
B6,-1894767.195,649227.4085,7/2/2018,23:10:00,92,2018,Lepus americanus,Lepus americanus
E6,-1888275.346,644761.3461,7/3/2018,23:10:00,92,2018,Lepus americanus,Lepus americanus
J10a,-1881829.28,630414.9748,7/13/2018,23:10:00,92,2018,Equus caballus,Equus caballus
L7,-1872993.216,634705.0133,7/17/2018,23:10:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K9,-1878172.783,629671.5583,8/3/2018,23:10:00,92,2018,Car truck,Car truck
K3,-1870375.371,645060.1601,8/6/2018,23:10:00,92,2018,Lepus americanus,Lepus americanus
K7,-1875739.423,634429.2378,8/7/2018,23:10:00,92,2018,Lepus americanus,Lepus americanus
K7,-1875739.423,634429.2378,8/12/2018,23:10:00,92,2018,Lynx canadensis,Lynx canadensis
D6,-1888940.981,646096.8555,8/31/2018,23:10:00,92,2018,Mouse spp,Mouse spp
I3,-1875013.96,647529.4259,7/22/2019,23:10:00,66,2019,Canis lupus,Canis spp
D5,-1887543.935,650116.4388,7/30/2019,23:10:00,78,2019,Canis lupus,Canis spp
H11,-1887633.167,628985.0788,8/26/2019,23:10:00,74,2019,Lepus americanus,Lepus americanus
K6,-1874026.487,636563.6014,7/3/2018,23:09:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G7,-1884006.847,638999.3152,7/20/2018,23:09:00,92,2018,Canis lupus,Canis spp
D6,-1888940.981,646096.8555,7/29/2018,23:09:00,92,2018,Lepus americanus,Lepus americanus
I3,-1875013.96,647529.4259,8/8/2018,23:09:00,92,2018,Canis lupus,Canis spp
L7,-1872993.216,634705.0133,8/17/2018,23:09:00,92,2018,Bos taurus,Bos taurus
C6,-1892782.512,646476.8839,8/25/2018,23:09:00,92,2018,Lepus americanus,Lepus americanus
C6,-1892782.512,646476.8839,9/1/2018,23:09:00,92,2018,Lepus americanus,Lepus americanus
K7,-1875739.423,634429.2378,9/23/2018,23:09:00,92,2018,Lepus americanus,Lepus americanus
H8,-1883304.901,636786.9785,7/26/2019,23:09:00,81,2019,Mouse spp,Mouse spp
F5,-1884137.001,646631.5284,8/15/2019,23:09:00,78,2019,Lepus americanus,Lepus americanus
C6,-1892782.512,646476.8839,8/22/2019,23:09:00,68,2019,Canis latrans,Canis spp
G6,-1884460.798,642059.6253,7/13/2018,23:08:00,92,2018,Lepus americanus,Lepus americanus
D6,-1888940.981,646096.8555,7/29/2018,23:08:00,92,2018,Lepus americanus,Lepus americanus
J8,-1878930.298,635002.3583,7/5/2019,23:08:00,83,2019,Odocoileus hemionus,Odocoileus hemionus
F7,-1886173.329,642418.3807,7/9/2019,23:08:00,79,2019,Lepus americanus,Lepus americanus
E7,-1888580.164,641555.7355,7/16/2019,23:08:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
K9,-1878172.783,629671.5583,7/24/2019,23:08:00,72,2019,Canis latrans,Canis spp
H8,-1883304.901,636786.9785,8/6/2019,23:08:00,81,2019,Mouse spp,Mouse spp
D6,-1888940.981,646096.8555,7/12/2018,23:07:00,92,2018,Lepus americanus,Lepus americanus
G3,-1879874.609,648965.6001,7/13/2018,23:07:00,92,2018,Canis lupus,Canis spp
F7,-1886173.329,642418.3807,7/29/2018,23:07:00,92,2018,Lepus americanus,Lepus americanus
F5,-1884137.001,646631.5284,8/6/2018,23:07:00,92,2018,Mouse spp,Mouse spp
K10,-1880085.173,627354.0873,8/16/2018,23:07:00,92,2018,Puma concolor,Puma concolor
K7,-1875739.423,634429.2378,7/27/2019,23:07:00,75,2019,Lepus americanus,Lepus americanus
K3,-1870375.371,645060.1601,7/19/2018,23:06:00,92,2018,Ursus americanus,Ursus americanus
K9,-1878172.783,629671.5583,8/10/2018,23:06:00,92,2018,Canis latrans,Canis spp
I9,-1883305.274,631806.718,9/9/2018,23:06:00,64,2018,Lepus americanus,Lepus americanus
D7,-1890238.697,644822.9866,9/18/2018,23:06:00,92,2018,Mouse spp,Mouse spp
D7,-1890238.697,644822.9866,7/15/2019,23:06:00,80,2019,Odocoileus hemionus,Odocoileus hemionus
J5,-1875159.559,642408.1998,7/25/2019,23:06:00,73,2019,Alces alces,Alces alces
F5,-1884137.001,646631.5284,8/1/2019,23:06:00,78,2019,Lepus americanus,Lepus americanus
I3,-1875013.96,647529.4259,8/4/2018,23:05:00,92,2018,Canis lupus,Canis spp
F5,-1884137.001,646631.5284,8/10/2018,23:05:00,92,2018,Lepus americanus,Lepus americanus
C6,-1892782.512,646476.8839,9/6/2018,23:05:00,92,2018,Lynx canadensis,Lynx canadensis
I9,-1883305.274,631806.718,8/20/2019,23:05:00,78,2019,Odocoileus hemionus,Odocoileus hemionus
K7,-1875739.423,634429.2378,9/16/2018,23:04:00,92,2018,Lepus americanus,Lepus americanus
I9,-1883305.274,631806.718,8/20/2019,23:04:00,78,2019,Odocoileus hemionus,Odocoileus hemionus
E4,-1885393.616,648636.1642,8/29/2019,23:04:00,78,2019,Puma concolor,Puma concolor
B6,-1894767.195,649227.4085,9/5/2019,23:04:00,80,2019,Canis lupus,Canis spp
J8,-1878930.298,635002.3583,9/17/2019,23:04:00,83,2019,Odocoileus hemionus,Odocoileus hemionus
K9,-1878172.783,629671.5583,8/4/2018,23:03:00,92,2018,Canis latrans,Canis spp
G6,-1884460.798,642059.6253,8/13/2018,23:03:00,92,2018,Mouse spp,Mouse spp
I3,-1875013.96,647529.4259,9/4/2018,23:03:00,92,2018,Canis lupus,Canis spp
D7,-1890238.697,644822.9866,7/15/2019,23:03:00,80,2019,Lepus americanus,Lepus americanus
H10,-1886137.733,631694.5691,7/23/2019,23:03:00,92,2019,Odocoileus hemionus,Odocoileus hemionus
J5,-1875159.559,642408.1998,8/13/2019,23:03:00,73,2019,Puma concolor,Puma concolor
D5,-1887547.811,650107.4012,7/6/2018,23:02:00,31,2018,Mouse spp,Mouse spp
F6,-1885529.993,645388.7828,7/7/2018,23:02:00,92,2018,Canis latrans,Canis spp
K9,-1878172.783,629671.5583,7/28/2018,23:02:00,92,2018,Puma concolor,Puma concolor
H4,-1878684.727,647702.3284,8/6/2018,23:02:00,92,2018,Canis lupus,Canis spp
H4,-1878684.727,647702.3284,8/6/2018,23:02:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I7,-1880905.774,636217.6978,8/14/2018,23:02:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G6,-1884460.798,642059.6253,9/17/2018,23:02:00,92,2018,Mouse spp,Mouse spp
G7,-1884006.847,638999.3152,9/20/2018,23:02:00,92,2018,Martes americana,Martes americana
H11,-1887633.167,628985.0788,8/5/2019,23:02:00,74,2019,Odocoileus hemionus,Odocoileus hemionus
J7,-1877477.628,638269.198,8/20/2019,23:02:00,81,2019,Martes americana,Martes americana
B6,-1894767.195,649227.4085,7/12/2018,23:01:00,92,2018,Lontra canadensis,Lontra canadensis
H4,-1878684.727,647702.3284,7/14/2018,23:01:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J10a,-1881829.28,630414.9748,7/19/2018,23:01:00,92,2018,Equus caballus,Equus caballus
K3,-1870375.371,645060.1601,7/19/2018,23:01:00,92,2018,Canis latrans,Canis spp
F5,-1884137.001,646631.5284,8/5/2018,23:01:00,92,2018,Lepus americanus,Lepus americanus
H4,-1878684.727,647702.3284,8/6/2018,23:01:00,92,2018,Canis lupus,Canis spp
G7,-1884006.847,638999.3152,8/7/2018,23:01:00,92,2018,Lepus americanus,Lepus americanus
H5,-1878605.236,644691.7393,7/9/2019,23:01:00,73,2019,Odocoileus hemionus,Odocoileus hemionus
H8,-1883304.901,636786.9785,7/21/2019,23:01:00,81,2019,Mouse spp,Mouse spp
H8,-1883304.901,636786.9785,8/3/2019,23:01:00,81,2019,Mouse spp,Mouse spp
I4,-1876050.135,645426.7338,8/23/2019,23:01:00,76,2019,Lepus americanus,Lepus americanus
F7,-1886173.329,642418.3807,7/10/2018,23:00:00,92,2018,Lepus americanus,Lepus americanus
H4,-1878684.727,647702.3284,7/14/2018,23:00:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J10a,-1881829.28,630414.9748,7/16/2018,23:00:00,92,2018,Equus caballus,Equus caballus
G6,-1884460.798,642059.6253,7/20/2018,23:00:00,92,2018,Canis latrans,Canis spp
F5,-1884137.001,646631.5284,8/5/2018,23:00:00,92,2018,Lepus americanus,Lepus americanus
G7,-1884006.847,638999.3152,8/7/2018,23:00:00,92,2018,Lepus americanus,Lepus americanus
I5,-1878258.239,642985.5725,8/26/2018,23:00:00,92,2018,Canis lupus,Canis spp
D6,-1888940.981,646096.8555,8/27/2018,23:00:00,92,2018,Lepus americanus,Lepus americanus
D6,-1888940.981,646096.8555,8/31/2018,23:00:00,92,2018,Mouse spp,Mouse spp
H8,-1883304.901,636786.9785,9/30/2018,23:00:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E8,-1890218.778,638798.9033,7/26/2019,23:00:00,81,2019,Lepus americanus,Lepus americanus
H5,-1878605.236,644691.7393,8/9/2019,23:00:00,73,2019,Odocoileus hemionus,Odocoileus hemionus
D9,-1893782.414,639367.225,9/7/2019,23:00:00,74,2019,Lepus americanus,Lepus americanus
D7,-1890238.697,644822.9866,8/3/2018,22:59:00,92,2018,Mustela erminea,Mustela erminea
G7,-1884006.847,638999.3152,8/7/2018,22:59:00,92,2018,Lepus americanus,Lepus americanus
D9,-1893782.414,639367.225,7/9/2019,22:59:00,74,2019,Odocoileus hemionus,Odocoileus hemionus
D9,-1893782.414,639367.225,7/23/2019,22:59:00,74,2019,Lepus americanus,Lepus americanus
F5,-1884137.001,646631.5284,8/25/2019,22:59:00,78,2019,Lepus americanus,Lepus americanus
K10,-1880085.173,627354.0873,8/25/2019,22:59:00,71,2019,Puma concolor,Puma concolor
E5,-1886794.173,645844.4902,7/15/2018,22:58:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J10a,-1881829.28,630414.9748,7/16/2018,22:58:00,92,2018,Equus caballus,Equus caballus
D6,-1888940.981,646096.8555,7/30/2018,22:58:00,92,2018,Lepus americanus,Lepus americanus
I5,-1878258.239,642985.5725,8/26/2018,22:58:00,92,2018,Canis lupus,Canis spp
H8,-1883304.901,636786.9785,8/31/2018,22:58:00,92,2018,Mouse spp,Mouse spp
I7,-1880905.774,636217.6978,9/5/2018,22:58:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G6,-1884460.798,642059.6253,9/28/2018,22:58:00,92,2018,Lepus americanus,Lepus americanus
D9,-1893782.414,639367.225,7/9/2019,22:58:00,74,2019,Odocoileus hemionus,Odocoileus hemionus
C9,-1896888.657,639093.6407,8/13/2019,22:58:00,74,2019,Lynx canadensis,Lynx canadensis
K9,-1878172.783,629671.5583,8/20/2018,22:57:00,92,2018,Lepus americanus,Lepus americanus
I7,-1880905.774,636217.6978,9/5/2018,22:57:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
B6,-1894767.195,649227.4085,9/13/2018,22:57:00,92,2018,Lepus americanus,Lepus americanus
I9,-1883305.274,631806.718,7/8/2019,22:57:00,78,2019,Equus caballus,Equus caballus
E7,-1888580.164,641555.7355,7/30/2019,22:57:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
